session_id,level,start_s,end_s,samples,gyro_msd_mean,accel_msd_mean,gyro_magnitude_mean
15,3,27,28,10,10.8957297,0.014675605550000002,14.9529
15,3,28,29,10,8.6327104,0.01577834985,14.414900000000003
16,4,0,1,10,86.9044068,0.200444704,24.807899999999997
16,4,1,2,10,91.31827519999999,0.148814048,21.6317
16,4,2,3,10,63.620138999999995,0.1214824125,24.260399999999997
16,4,3,4,10,53.025883199999996,0.10066792449999999,20.3309
16,4,4,5,10,87.789688,0.08619427099999999,25.280399999999997
16,4,5,6,10,87.23988669999999,0.069056747,23.4602
16,4,6,7,10,56.2437183,0.055967935,20.451
16,4,7,8,10,42.239756899999996,0.0677936617,19.728899999999996
16,4,8,9,10,57.3628834,0.069630548,21.489600000000003
16,4,9,10,10,78.835761,0.083071967,21.8107
16,4,10,11,9,64.50714333333333,0.049452937111111116,19.227999999999998
16,4,11,12,10,42.6278426,0.037272461699999995,17.895400000000002
16,4,12,13,10,60.6919253,0.0324703145,26.4837
16,4,13,14,10,41.7079,0.049813041999999995,16.9601
16,4,14,15,10,41.980498,0.042029662700000005,16.531399999999998
16,4,15,16,10,39.73352140000001,0.0242093053,16.8179
16,4,16,17,10,30.8875336,0.037185886900000006,19.2651
16,4,17,18,10,44.2510916,0.0395773454,18.381
16,4,18,19,10,42.2614023,0.04581236179999999,16.6906
16,4,19,20,10,46.494269,0.06301404129999999,21.7265
16,4,20,21,10,40.1739648,0.0369871304,18.8998
16,4,21,22,9,54.66761411111111,0.050403944888888885,21.892666666666667
16,4,22,23,10,56.3119632,0.05993335200000001,21.336
16,4,23,24,10,63.12861,0.0443762191,22.1482
16,4,24,25,10,45.299249,0.049210364599999994,19.8849
16,4,25,26,10,44.090894299999995,0.033460894680000006,21.9506
16,4,26,27,10,68.74041,0.06795398300000001,20.9494
16,4,27,28,10,40.892479,0.0362562447,21.0423
16,4,28,29,10,59.10841800000001,0.061456084999999994,22.9533
17,4,0,1,10,40.453723100000005,0.0455366484,16.793300000000002
17,4,1,2,10,41.5988866,0.031152793,25.320100000000004
17,4,2,3,10,49.098153,0.0263859454,20.148300000000003
17,4,3,4,10,31.127464999999994,0.0208529459,20.8772
17,4,4,5,10,59.159198,0.03550611690000001,23.0551
17,4,5,6,10,70.494023,0.0461200936,26.881999999999998
17,4,6,7,10,47.149513,0.044446720499999995,24.5589
17,4,7,8,10,46.38226300000001,0.0384521022,18.830600000000004
17,4,8,9,10,35.403407300000005,0.024565126200000002,25.206200000000003
17,4,9,10,10,63.899097000000005,0.10038267000000001,22.9085
17,4,10,11,9,79.09523333333333,0.11880961822222222,29.03977777777778
17,4,11,12,10,77.7902975,0.0656266662,25.2945
17,4,12,13,10,43.633762000000004,0.06764947000000002,22.745300000000004
17,4,13,14,10,50.224492,0.058689604799999996,18.941
17,4,14,15,10,43.792178,0.05582691759999999,24.095999999999997
17,4,15,16,10,76.22365800000001,0.04916551179999999,21.782500000000002
17,4,16,17,10,40.601884,0.0693741367,23.3271
17,4,17,18,10,61.05825900000001,0.044680767,21.723599999999998
17,4,18,19,10,51.61743200000001,0.0583337274,23.0
17,4,19,20,10,68.878154,0.0741249174,25.2744
17,4,20,21,10,55.744739,0.07014989099999999,21.3834
17,4,21,22,9,60.265013333333336,0.07544742444444445,23.808222222222224
17,4,22,23,10,60.415981,0.064629693,28.049599999999998
17,4,23,24,10,90.59694549999999,0.0798245789,24.5303
17,4,24,25,10,63.58967199999999,0.062170947,31.7825
17,4,25,26,10,73.378917,0.0661684058,22.4572
17,4,26,27,10,55.738127,0.0631647015,27.752100000000002
17,4,27,28,10,61.387502000000005,0.0578528932,21.800800000000002
17,4,28,29,10,47.179134,0.0386797366,24.7246
18,4,0,1,10,25.55693389,0.051053650000000006,18.1601
18,4,1,2,10,54.80767899999999,0.0438600846,20.7271
18,4,2,3,10,47.628735999999996,0.0429625517,26.330800000000004
18,4,3,4,10,81.30977500000002,0.05085811180000001,23.935
18,4,4,5,10,49.272808999999995,0.028290144,22.8486
18,4,5,6,10,50.462973,0.044597412600000004,21.5079
18,4,6,7,10,62.875515500000006,0.052239749599999996,21.555799999999998
18,4,7,8,10,47.7444712,0.046972846,25.0716
18,4,8,9,10,79.298488,0.0552530812,23.331799999999998
18,4,9,10,10,46.7303679,0.038926570050000005,27.900300000000005
18,4,10,11,10,91.95620299999999,0.0400325423,22.203699999999998
18,4,11,12,9,58.912898888888876,0.033096875,30.575555555555557
18,4,12,13,10,88.607569,0.0601545505,24.6983
18,4,13,14,10,93.031354,0.0731984802,34.855700000000006
18,4,14,15,10,83.5771499,0.0330409637,21.8024
18,4,15,16,10,41.162990099999995,0.0425329465,22.0409
18,4,16,17,10,42.32255979999999,0.05707067179999999,20.2792
18,4,17,18,10,52.214052,0.0431420141,17.8641
18,4,18,19,10,40.5934155,0.059503814,20.098
18,4,19,20,10,49.3714585,0.038836814000000004,21.04
18,4,20,21,10,35.4956615,0.024709366000000003,18.4827
18,4,21,22,10,23.541728300000003,0.0352496613,17.3193
18,4,22,23,9,60.96156477777778,0.030201030222222227,16.10022222222222
18,4,23,24,10,127.49405999999999,0.035676020600000004,30.1089
18,4,24,25,10,87.6579235,0.053230308799999994,33.9945
18,4,25,26,10,119.83133600000001,0.08815619410000002,27.610599999999998
18,4,26,27,10,152.078069,0.0495790225,32.285399999999996
18,4,27,28,10,129.888131,0.087191289,42.6818
18,4,28,29,10,189.056424,0.0827962621,36.5955
19,4,0,1,10,41.0646403,0.0457899206,15.399700000000001
19,4,1,2,10,62.23773100000001,0.0722912414,21.107599999999998
19,4,2,3,10,46.791614700000004,0.039830571999999995,21.6741
19,4,3,4,10,58.25750860000001,0.039997254999999995,21.034299999999998
19,4,4,5,10,60.59763740000001,0.04057749919999999,21.1596
19,4,5,6,10,56.832997,0.039917092700000004,18.6931
19,4,6,7,10,58.2577855,0.046536830268,18.732400000000002
19,4,7,8,10,49.9162462,0.045078273399999993,18.4183
19,4,8,9,10,42.0764316,0.0402921895,18.0738
19,4,9,10,10,40.41343500000001,0.0361664928,18.334700000000005
19,4,10,11,10,53.467850999999996,0.033181954599999994,21.487699999999997
19,4,11,12,9,54.30917888888889,0.02969169944444445,16.564444444444444
19,4,12,13,10,43.3825517,0.0380449896,19.4917
19,4,13,14,10,50.418998699999996,0.047187595,20.676300000000005
19,4,14,15,10,50.2035808,0.036086318799999996,20.4795
19,4,15,16,10,55.71934160000001,0.039250305,18.714399999999998
19,4,16,17,10,39.782694000000006,0.0408435565,15.099799999999998
19,4,17,18,10,44.3328079,0.0245555036,18.6649
19,4,18,19,10,38.550298,0.029668569100000004,21.644099999999998
19,4,19,20,10,74.682076,0.0216094831,22.2689
19,4,20,21,10,47.5605354,0.019006476099999996,20.4445
19,4,21,22,10,50.3081682,0.0312489605,23.5382
19,4,22,23,9,71.826693,0.05696137,20.03944444444444
19,4,23,24,10,46.401921,0.042661165699999996,20.8863
19,4,24,25,10,43.0896858,0.0314861506,21.124599999999997
19,4,25,26,10,103.473199,0.0436324892,26.538
19,4,26,27,10,96.14562700000002,0.03587473070000001,25.2206
19,4,27,28,10,58.69897100000001,0.030030786900000002,24.565199999999997
19,4,28,29,10,61.89633100000001,0.0226128668,25.157799999999998
20,4,0,1,10,27.577486194999995,0.0457835114,22.3277
20,4,1,2,10,77.326431,0.03693905938,26.0351
20,4,2,3,10,50.203367,0.039375344599999994,25.583000000000006
20,4,3,4,10,67.551199,0.0526372784,25.867399999999996
20,4,4,5,10,41.541036999999996,0.0395933323,25.386699999999998
20,4,5,6,10,96.52841709999998,0.038573941,25.124100000000002
20,4,6,7,10,46.97811999999999,0.025808925,27.5151
20,4,7,8,10,75.13378630000001,0.037788545500000006,22.945599999999995
20,4,8,9,10,77.25591299999999,0.0324062055,26.996000000000002
20,4,9,10,10,51.964797999999995,0.0257993235,24.0434
20,4,10,11,10,49.075012400000006,0.048642978,19.588699999999996
20,4,11,12,9,54.883132222222216,0.044982830888888894,25.93488888888889
20,4,12,13,10,58.87904000000001,0.0431356305,20.9748
20,4,13,14,10,49.310294,0.046610566799999996,24.6583
20,4,14,15,10,65.655489,0.0564199683,21.419199999999996
20,4,15,16,10,49.971340000000005,0.0426996633,25.9945
20,4,16,17,10,56.36736499999999,0.035095782,19.768400000000003
20,4,17,18,10,59.389634799999996,0.0615201849,23.586499999999997
20,4,18,19,10,67.089552,0.048912288000000005,26.267100000000006
20,4,19,20,10,56.498027,0.0480659848,21.5404
20,4,20,21,10,65.96031500000001,0.045469336900000004,26.786800000000007
20,4,21,22,9,71.57579222222222,0.06133533666666667,20.64988888888889
20,4,22,23,10,52.887331999999994,0.053307242,24.637
20,4,23,24,10,49.664411,0.0440876978,17.7867
20,4,24,25,10,52.94057499999999,0.046222705999999995,22.4527
20,4,25,26,10,48.422438,0.059257009299999996,21.0413
20,4,26,27,10,67.36061199999999,0.0525442901,23.9642
20,4,27,28,10,66.79217099999998,0.05429458229999999,26.644
20,4,28,29,10,69.25769,0.057945888000000015,20.5897
