record_id,session_id,timestamp_utc,activity,notes,sample_number,accel_x_mps2,accel_y_mps2,accel_z_mps2,accel_avg_mps2,gyro_x_dps,gyro_y_dps,gyro_z_dps,gyro_avg_dps,board_time_ms,accel_msd,gyro_msd,slope_window_samples,accel_avg_slope,accel_msd_slope,gyro_avg_slope,gyro_msd_slope,elapsed_s,accel_magnitude_g,gyro_magnitude_dps,abs_accel_avg_slope,abs_accel_msd_slope,accel_msd_mean_500ms,accel_msd_mean_1000ms,abs_gyro_avg_slope,abs_gyro_msd_slope,gyro_msd_mean_500ms,gyro_msd_mean_1000ms
2711,5,2026-09-24T05:50:42.399+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,963,-6.394,5.129,5.6,1.445,-3.147,24.324,-16.225,1.651,96613,2.055161,270.0174,5,-0.7927162,1.580632,-56.54267,-1595.92,6.912,1.0122956432200927,29.407672638275884,0.7927162,1.580632,2.879206544,4.477648071999999,56.54267,1595.92,697.7610000000002,800.96383
2712,5,2026-09-24T05:50:42.499+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,964,-6.502,4.746,5.688,1.311,10.799,-4.279,11.701,6.074,96713,0.05523379,597.4947,5,-1.989994,-12.40105,-54.39299,231.7819,7.012,1.0051002093232748,16.487620901755353,1.989994,12.40105,2.874372358,3.687672451,54.39299,231.7819,541.67574,841.6458500000001
2713,5,2026-09-24T05:50:42.599+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,965,-4.688,4.609,4.609,1.51,30.551,-20.026,31.158,13.894,96813,1.491313,338.8948,5,-1.728099,-6.152788,7.693437,-1041.881,7.112,0.8187191297169936,48.01276123073948,1.728099,6.152788,1.9935923580000001,3.6935323509999995,7.693437,1041.881,559.0517,693.30753
2714,5,2026-09-24T05:50:42.698+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,966,-2.442,4.962,3.011,1.844,22.02,-15.422,12.588,6.395,96913,2.574353,146.2732,5,0.4445684,-2.466482,35.629,-1354.735,7.212,0.6421049352714974,29.68461264695903,0.4445684,2.466482,1.9403461579999999,3.4391808510000006,35.629,1354.735,442.15196,668.49027
2715,5,2026-09-24T05:50:42.798+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,967,-2.422,6.051,2.805,2.144,-6.83,11.078,-21.831,-5.861,97013,0.4092371,906.4134,5,1.931911,-0.7727289,-14.70167,821.5705,7.312,0.7235582477276169,25.41581289276422,1.931911,0.7727289,1.3170595779999998,3.138375961,14.70167,821.5705,451.8187,657.68501
2716,5,2026-09-24T05:50:42.898+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,968,-4.393,7.482,3.668,2.252,-19.63,32.318,-27.818,-5.043,97113,2.226697,216.9406,5,2.51704,3.26085,-41.98933,-193.5896,7.412,0.9605542536892078,46.94284980697273,2.51704,3.26085,1.3513667780000003,2.115286661,41.98933,193.5896,441.20334,569.48217
2717,5,2026-09-24T05:50:42.997+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,969,-7.63,6.963,5.07,1.468,-24.977,16.503,-5.358,-4.611,97213,4.236561,261.0521,5,0.323619,5.142839,-48.44867,-85.01803,7.512,1.1733613925763902,30.412295243864776,0.323619,5.142839,2.1876322200000002,2.531002289,48.44867,85.01803,373.91481999999996,457.79528
2718,5,2026-09-24T05:50:43.097+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,970,-7.051,5.345,4.933,1.075,-12.03,-13.33,20.499,-1.62,97313,0.9906191,575.4057,5,-2.213034,0.6598564,-14.781,212.9037,7.612,1.0329887051975153,27.251033026290944,2.213034,0.6598564,2.0874934400000003,2.040542899,14.781,212.9037,421.217,490.13435
2719,5,2026-09-24T05:50:43.197+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,971,-4.668,4.56,4.031,1.308,7.2,-23.875,20.221,1.182,97413,2.369414,160.3557,5,-2.850466,2.684275,17.509,-1133.65,7.712,0.7821481602046878,32.10520932808257,2.850466,2.684275,2.0465056400000003,1.993425899,17.509,1133.65,424.0335,433.09273
2720,5,2026-09-24T05:50:43.296+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,972,-1.932,5.325,2.677,2.023,-5.747,-1.456,-15.669,-7.624,97513,3.300856,652.7762,5,-0.617819,0.2811704,0.6313328,770.9748,7.812,0.6388876320245369,16.7530745238001,0.617819,0.2811704,2.6248294199999997,1.9709444989999998,0.6313328,770.9748,373.30606,412.56238
2721,5,2026-09-24T05:50:43.397+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,973,-4.286,6.227,4.05,1.997,-35.792,20.258,-50.269,-21.934,97613,2.746113,857.12,5,2.007094,-0.6706592,-40.651,1269.506,7.912,0.8745089155633398,64.94941253775895,2.007094,0.6706592,2.72871262,2.0400396990000003,40.651,1269.506,501.34193999999997,471.27264
2722,5,2026-09-24T05:50:43.497+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,974,-7.659,6.659,5.423,1.474,-41.859,21.511,-30.824,-17.057,97713,4.483847,138.8289,5,1.487342,7.363156,-53.99033,-176.3895,8.012,1.1733894047085245,56.258492496688895,1.487342,7.363156,2.77816982,2.4829010200000003,53.99033,176.3895,476.8973,425.4060600000001
2723,5,2026-09-24T05:50:43.596+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,975,-8.453,5.207,5.511,0.755,-27.316,-7.929,6.072,-9.724,97813,0.9150932,813.1757,5,-1.654054,-1.72565,-31.246,791.6927,8.112,1.1578929414739398,29.08439583350495,1.654054,1.72565,2.76306464,2.4252790400000004,31.246,791.6927,524.4513000000001,472.83415
2724,5,2026-09-24T05:50:43.696+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,976,-6.521,3.834,4.717,0.677,-2.724,-27.191,27.006,-0.97,97913,2.08273,471.3412,5,-3.935735,-4.267271,25.51867,-406.8142,8.212,0.9090533321908723,38.419977785001386,3.935735,4.267271,2.7057278399999998,2.37611674,25.51867,406.8142,586.6484,505.34094999999996
2725,5,2026-09-24T05:50:43.796+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,977,-3.776,4.246,3.501,1.324,6.794,-22.318,13.534,-0.663,98013,3.062706,98.61108,5,-2.144388,-1.767932,58.62967,-1184.505,8.312,0.6805694255817917,26.97073814340275,2.144388,1.767932,2.65809784,2.6414636299999996,58.62967,1184.505,475.815376,424.560718
2726,5,2026-09-24T05:50:43.896+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,978,-2.913,5.776,3.854,2.239,-16.919,1.496,-27.194,-14.206,98113,1.069928,929.3944,5,2.098623,-4.680227,14.76433,866.5663,8.412,0.7678473985064685,32.06250478362537,2.098623,4.680227,2.3228608399999997,2.52578673,14.76433,866.5663,490.27025599999996,495.806098
2727,5,2026-09-24T05:50:43.995+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,979,-5.678,6.482,5.276,2.027,-20.074,25.517,-28.043,-7.533,98213,3.38946,195.8944,5,4.105717,3.935932,-8.854,-776.5094,8.512,1.030328164636774,42.900962856327595,4.105717,3.935932,2.10398344,2.4410766300000004,8.854,776.5094,501.683356,489.29032800000004
2728,5,2026-09-24T05:50:44.095+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,980,-8.296,5.786,6.355,1.281,-14.688,12.33,-5.299,-2.552,98313,2.834783,240.0652,5,1.912297,1.83086,-10.03533,-365.2687,8.612,1.2180698483533832,19.895870048831743,1.912297,1.83086,2.4879214000000003,2.6254930199999995,10.03533,365.2687,387.061256,455.756278
2729,5,2026-09-24T05:50:44.195+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,981,-7.737,4.511,5.698,0.824,-0.131,-16.407,18.67,0.711,98413,0.7898156,537.4114,5,-1.958061,-2.780926,14.40133,188.2715,8.712,1.082425248942012,24.855094246451774,1.958061,2.780926,2.2293385199999998,2.4675331799999998,14.40133,188.2715,400.27529599999997,493.46184800000003
2730,5,2026-09-24T05:50:44.295+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,982,-5.247,4.099,4.521,1.124,16.771,-23.855,22.56,5.159,98513,2.586342,118.7608,5,-3.432328,0.4331836,46.97267,-1279.75,8.812,0.8206799427756274,36.86842912303154,3.432328,0.4331836,2.13406572,2.3960817800000003,46.97267,1279.75,404.30524,440.06030799999996
2731,5,2026-09-24T05:50:44.394+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,983,-2.971,5.001,3.364,1.798,8.693,-11.206,-4.762,-2.425,98613,2.443112,323.9143,5,-0.6145499,-2.141137,17.92766,134.7354,8.912,0.6852108877690071,14.960592535056891,0.6145499,2.141137,2.40870252,2.36578168,17.92766,134.7354,283.20922,386.739738
2732,5,2026-09-24T05:50:44.495+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,984,-3.54,6.247,3.56,2.089,-17.84,13.505,-35.194,-13.176,98713,0.6377056,746.9134,5,2.588956,-2.740857,-24.38367,800.1994,9.012,0.8172388274483583,41.70453525697175,2.588956,2.740857,1.85835164,1.98116754,24.38367,800.1994,393.41301999999996,447.54818800000004
2733,5,2026-09-24T05:50:44.595+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,985,-6.835,6.149,5.011,1.442,-25.175,27.208,-28.023,-8.663,98814,4.324462,97.66589,5,2.19104,5.12181,-36.98461,-252.9972,9.113,1.0677239378884804,46.46874667989228,2.19104,5.12181,2.15628744,2.32210442,36.98461,252.9972,364.933158,375.997207
2734,5,2026-09-24T05:50:44.695+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,986,-8.012,5.354,5.688,1.01,-14.086,9.766,-0.997,-1.772,98914,0.8245643,385.8647,5,-0.5869364,-1.624215,-20.00093,304.2728,9.213,1.1410383115172633,17.169279571373984,0.5869364,1.624215,2.1632371800000003,2.19628785,20.00093,304.2728,334.623818,367.449557
2735,5,2026-09-24T05:50:44.795+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,987,-7.414,4.462,5.266,0.771,-0.607,-16.563,14.774,-0.799,99014,0.4440183,374.5414,5,-3.123241,-3.784689,14.61746,-261.2169,9.313,1.032925694256486,22.202983898566423,3.123241,3.784689,1.73477244,1.9344190799999996,14.61746,261.2169,385.779938,395.042589
2736,5,2026-09-24T05:50:44.895+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,988,-4.874,4.795,4.236,1.386,13.264,-18.932,18.99,4.441,99114,2.540886,71.93048,5,-2.074917,-0.06266488,43.01807,-1072.905,9.413,0.8201688308634053,29.916123077698415,2.074917,0.06266488,1.7543272399999998,2.08151488,43.01807,1072.905,335.383174,309.296197
2737,5,2026-09-24T05:50:44.993+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,989,-3.324,5.394,3.423,1.831,4.82,-0.129,-4.832,-0.047,99214,1.140388,330.7805,5,1.153916,-4.651826,23.44567,152.2951,9.513,0.7343453651706323,6.826218938768372,1.153916,4.651826,1.8548637199999998,1.8566076800000002,23.44567,152.2951,252.15659399999998,322.784807
2738,5,2026-09-24T05:50:45.094+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,990,-5.08,5.619,4.119,1.553,-4.89,24.35,-20.931,-0.49,99315,1.205688,317.5611,5,2.138243,1.452541,3.294894,-179.4345,9.614,0.8792397541063297,32.47986085253445,2.138243,1.452541,1.23110892,1.6936981799999997,3.294894,179.4345,296.135636,330.534397
2739,5,2026-09-24T05:50:45.194+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,991,-7.482,6.159,4.923,1.2,-6.1,25.752,-15.908,1.248,99415,2.236731,9.553411,5,1.017605,2.240908,-0.8424353,-482.5903,9.714,1.108396972694255,30.877823239341208,1.017605,2.240908,1.51354226,1.83838972,0.8424353,482.5903,220.87337820000002,277.7485981
2740,5,2026-09-24T05:50:45.294+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,992,-8.179,5.776,5.168,0.922,-2.825,1.726,7.354,2.085,99515,0.2303922,376.365,5,-1.554514,-3.510934,-3.410819,286.3182,9.814,1.1490099709233819,8.064801113480728,1.554514,3.510934,1.47081704,1.6027947399999998,3.410819,286.3182,221.23809819999997,303.50901809999993
2741,5,2026-09-24T05:50:45.394+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,993,-7.12,4.727,4.737,0.781,6.911,-23.59,20.163,1.161,99615,0.8029908,299.92,5,-2.724332,-1.643674,4.980421,-3.542397,9.914,0.9963942299136548,31.793027380229145,2.724332,1.643674,1.123238,1.43878262,4.980421,3.542397,266.8360022,301.1095881
2742,5,2026-09-24T05:50:45.494+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,994,-4.766,4.835,3.874,1.314,17.468,-26.827,21.019,3.887,99715,2.098598,40.88705,5,-0.8956742,0.3520807,8.667332,-262.9815,10.014,0.7970754285303792,38.296439965093356,0.8956742,0.3520807,1.31488,1.5848718599999998,8.667332,262.9815,208.85731220000002,230.50695309999998
2743,5,2026-09-24T05:50:45.593+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,995,-2.903,5.678,3.226,2.001,6.468,-9.83,-8.35,-3.904,99815,1.533982,424.1454,5,1.994018,0.4627072,-8.502334,493.706,10.114,0.7287523680974105,14.428666743673858,1.994018,0.4627072,1.3805387999999998,1.30582386,8.502334,493.706,230.1741722,263.15490409999995
2744,5,2026-09-24T05:50:45.694+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,996,-4.227,5.962,3.883,1.873,-9.534,14.905,-30.482,-8.37,99916,0.7550977,452.5699,5,3.114251,1.770016,-25.94543,276.8634,10.215,0.8439078105352666,35.24497843665108,3.114251,1.770016,1.08421214,1.2988772,25.94543,276.8634,318.77747,269.8254241
2745,5,2026-09-24T05:50:45.795+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,997,-7.747,5.619,4.903,0.925,-17.143,18.721,-31.979,-10.134,100016,4.517508,24.89991,5,0.8419842,6.062976,-34.75366,-137.7244,10.315,1.0965082880122272,40.82909172391666,0.8419842,6.062976,1.9416353000000002,1.70622617,34.75366,137.7244,248.484452,234.8612751
2746,5,2026-09-24T05:50:45.895+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,998,-8.61,5.109,5.256,0.585,-5.437,-2.601,-1.321,-3.12,100117,0.3764747,510.5237,5,-2.521993,-0.4700055,-20.11493,537.9938,10.416,1.1530439308455114,6.170187274305376,2.521993,0.4700055,1.85633208,1.48978504,20.11493,537.9938,290.605192,278.7205971
2747,5,2026-09-24T05:50:45.995+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,999,-7.218,4.364,4.805,0.651,9.029,-23.86,18.854,1.341,100217,0.8993848,356.0803,5,-3.967965,-1.650016,15.65332,-76.52084,10.516,0.989871071760655,31.72216507428205,3.967965,1.650016,1.61648944,1.46568472,15.65332,76.52084,353.64384200000006,281.2505771
2748,5,2026-09-24T05:50:46.095+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1000,-4.952,4.835,3.972,1.285,19.879,-24.335,23.66,6.401,100317,2.016052,47.01525,5,-1.449379,-1.108022,40.90161,-476.2759,10.616,0.8137074248797371,39.3339861443002,1.449379,1.108022,1.7129034400000003,1.54672112,40.90161,476.2759,278.217812,254.1959921
2749,5,2026-09-24T05:50:46.194+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1001,-2.981,5.58,3.403,2.001,6.596,-5.633,-3.097,-0.711,100417,1.588126,414.0466,5,2.840722,-4.228619,28.34097,315.9747,10.716,0.7325166744285064,9.210283057539545,2.840722,4.228619,1.8795091,1.4818606200000002,28.34097,315.9747,270.51315200000005,294.64531100000005
2750,5,2026-09-24T05:50:46.294+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1002,-4.158,5.845,4.08,1.922,-9.823,13.975,-28.415,-8.088,100517,0.6376098,431.6861,5,4.023995,1.211011,-11.98833,-99.7088,10.816,0.8414938224696514,33.15424827982079,4.023995,1.211011,1.10352946,1.52258238,11.98833,99.7088,351.87039000000004,300.177421
2751,5,2026-09-24T05:50:46.394+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1003,-7.228,5.825,4.933,1.177,-14.104,18.531,-28.591,-8.055,100617,3.383338,13.03836,5,1.690013,3.589465,-33.28033,-301.413,10.916,1.0719594111787933,36.87500587118597,1.690013,3.589465,1.7049021199999999,1.7806171,33.28033,301.413,252.373322,271.489257
2752,5,2026-09-24T05:50:46.493+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1004,-8.159,5.188,5.188,0.739,-3.35,-1.431,0.991,-1.263,100717,0.446423,463.0749,5,-1.915565,-1.344045,-22.67267,431.111,11.016,1.1189031898638684,3.775227410368811,1.915565,1.344045,1.61430976,1.6153996000000004,22.67267,431.111,273.772242,313.70804200000003
2753,5,2026-09-24T05:50:46.594+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1005,-6.796,4.384,4.697,0.762,8.757,-20.428,20.78,3.036,100817,0.9150617,299.69,5,-3.661149,-1.537315,14.31967,-197.3245,11.116,0.9536766392574917,30.42690639877804,3.661149,1.537315,1.3941117,1.5535075700000003,14.31967,197.3245,324.30719200000004,301.26250200000004
2754,5,2026-09-24T05:50:46.694+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1006,-4.668,4.795,4.011,1.379,16.997,-22.601,19.767,4.721,100917,1.723148,24.54857,5,-1.500418,-0.2971992,36.70833,-527.6235,11.216,0.7955771391844348,34.50271726980355,1.500418,0.2971992,1.4211161,1.6503126000000001,36.70833,527.6235,246.40758599999998,258.460369
2755,5,2026-09-24T05:50:46.792+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1007,-2.942,5.619,3.579,2.086,2.352,-6.24,-5.562,-3.15,101017,1.281246,374.5722,5,2.4582,-2.927459,15.79367,284.5413,11.316,0.7426290534396875,8.683625279801058,2.4582,2.927459,1.5498433400000002,1.3266864,15.79367,284.5413,234.98480600000002,293.427598
2756,5,2026-09-24T05:50:46.893+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1008,-3.727,5.904,4.256,2.144,-13.408,13.607,-25.644,-8.482,101117,0.3847456,348.5226,5,4.135137,0.2428294,-20.623,-154.2224,11.416,0.8338091774193382,31.977173874499915,4.135137,0.2428294,0.9501248600000001,1.3275134899999999,20.623,154.2224,302.081654,277.227488
2757,5,2026-09-24T05:50:46.993+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1009,-6.973,5.619,5.168,1.272,-17.878,22.927,-25.253,-6.735,101217,3.816393,35.66539,5,1.78481,4.46426,-32.74467,-204.0752,11.516,1.054329926042156,38.509534170124674,1.78481,4.46426,1.62411886,1.6192143099999998,32.74467,204.0752,216.599752,245.18599700000004
2758,5,2026-09-24T05:50:47.092+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1010,-8.032,5.001,5.541,0.837,-2.016,4.595,4.457,2.345,101317,0.5474335,490.1165,5,-1.89922,0.1837175,-8.336001,592.229,11.616,1.1180931646102592,6.711417882981211,1.89922,0.1837175,1.55059322,1.47235246,8.336001,592.229,254.68505199999998,289.496122
2759,5,2026-09-24T05:50:47.192+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1011,-7.129,4.266,4.962,0.7,11.823,-18.988,22.137,4.991,101417,0.5632376,353.4194,5,-4.079566,-1.273329,27.10833,99.28832,11.716,0.9867715393496219,31.470211978949237,4.079566,1.273329,1.3186111400000002,1.36986362,27.10833,99.28832,320.459218,283.433402
2760,5,2026-09-24T05:50:47.292+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1012,-5.09,4.227,4.197,1.111,19.997,-24.268,25.755,7.161,101517,1.582452,35.92753,5,-2.637989,-0.8577429,43.01133,-307.4361,11.816,0.7989685610068316,40.64647411522923,2.637989,0.8577429,1.3788523400000001,1.46434784,43.01133,307.4361,252.73028399999998,243.85754500000002
2761,5,2026-09-24T05:50:47.391+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1013,-3.177,5.08,3.707,1.87,9.257,-7.963,0.293,0.529,101617,1.541739,343.1713,5,1.470997,-3.51429,19.34333,160.823,11.916,0.7184592053309733,12.214223962249914,1.470997,3.51429,1.6102510200000002,1.28018794,19.34333,160.823,251.66002399999996,276.870839
2762,5,2026-09-24T05:50:47.491+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1014,-4.031,5.855,4.403,2.076,-12.692,7.31,-30.772,-12.051,101717,0.6043025,560.0191,5,3.648074,1.09224,-33.255,129.5572,12.016,0.8526461552311059,34.079890668838715,3.648074,1.09224,0.96783292,1.2959758899999998,33.255,129.5572,356.53076599999997,286.565259
2763,5,2026-09-24T05:50:47.591+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1015,-7.09,5.835,5.335,1.36,-17.481,18.73,-24.864,-7.872,101817,3.409977,62.75179,5,2.28495,4.71533,-44.93733,-57.24365,12.116,1.082905731355243,35.70177526398373,2.28495,4.71533,1.54034162,1.5454674199999998,44.93733,57.24365,271.057824,262.871438
2764,5,2026-09-24T05:50:47.691+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1016,-8.169,5.021,5.678,0.843,-4.955,0.45,3.892,-0.204,101917,0.6479964,439.3222,5,-1.046043,-0.0006732356,-23.132,526.3698,12.216,1.1363440675639138,6.316817948935999,1.046043,0.0006732356,1.5572933800000002,1.4379522599999999,23.132,526.3698,288.238384,304.348801
2765,5,2026-09-24T05:50:47.791+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1017,-6.835,4.197,4.992,0.785,8.288,-17.145,19.159,3.434,102017,0.9761935,239.3475,5,-3.402908,-1.087397,17.657,-328.3446,12.316,0.9633598477694093,27.01313106620556,3.402908,1.087397,1.4360416800000002,1.40744701,17.657,328.3446,328.92237800000004,290.826331
2766,5,2026-09-24T05:50:47.891+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1018,-4.943,4.374,4.207,1.213,15.893,-17.968,13.161,3.695,102117,1.409634,31.49645,5,-2.301294,-0.8231216,42.799,-880.4496,12.416,0.7981452011080786,27.36143991094036,2.301294,0.8231216,1.4096206800000002,1.5099358500000002,42.799,880.4496,266.58740800000004,259.12371599999994
2767,5,2026-09-24T05:50:47.991+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1019,-3.776,5.57,3.795,1.863,0.352,-3.746,-14.926,-6.107,102218,0.9876378,410.8892,5,1.377185,-4.071709,7.353236,289.0318,12.517,0.7877933146372299,15.392917072472002,1.377185,4.071709,1.4862877399999999,1.22706033,7.353236,289.0318,236.76142799999997,296.646097
2768,5,2026-09-24T05:50:48.092+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1020,-5.266,5.825,4.688,1.749,-13.788,14.288,-26.349,-8.616,102318,1.027773,218.5499,5,2.882673,0.7663474,-26.32246,-267.459,12.617,0.9325734053310105,32.99281268700806,2.882673,0.7663474,1.00984694,1.2750942799999998,26.32246,267.459,267.92105000000004,269.489437
2769,5,2026-09-24T05:50:48.192+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1021,-8.159,5.031,5.639,0.837,-16.308,10.996,-19.079,-8.13,102419,3.30169,23.34686,5,0.635615,4.251067,-35.27069,-243.1373,12.718,1.134035212101648,27.402027680447297,0.635615,4.251067,1.54058566,1.54893952,35.27069,243.1373,184.725982,236.48218300000002
2770,5,2026-09-24T05:50:48.293+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1022,-8.247,4.384,5.56,0.566,-1.416,-8.623,8.563,-0.492,102520,0.1442875,456.919,5,-2.305863,-0.2192369,-10.30305,461.3125,12.819,1.1083807006989617,12.234629295569196,2.305863,0.2192369,1.37420446,1.4051230700000001,10.30305,461.3125,228.24028200000004,278.58133
2771,5,2026-09-24T05:50:48.392+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1023,-6.443,4.031,4.923,0.837,12.465,-21.744,24.429,5.05,102620,1.262301,205.5243,5,-3.219529,-0.3362,30.26607,-169.9841,12.919,0.9233761951799462,34.999340022348996,3.219529,0.3362,1.34473786,1.3771792699999998,30.26607,169.9841,263.045852,264.81663000000003
2772,5,2026-09-24T05:50:48.493+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1024,-4.531,4.776,4.158,1.468,12.656,-18.023,14.296,2.976,102720,1.599153,38.85334,5,-0.5671688,-0.8971891,36.20086,-174.4113,13.019,0.7939988780158372,26.256017995880487,0.5671688,0.8971891,1.4670409,1.4766643199999998,36.20086,174.4113,188.63868,212.700054
2773,5,2026-09-24T05:50:48.592+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1025,-4.001,5.384,4.276,1.886,-9.355,-0.742,-15.265,-8.454,102821,0.2213201,552.3233,5,2.98737,-4.698992,2.795347,640.0438,13.12,0.8111689162848384,17.918895445869424,2.98737,4.698992,1.30575032,1.1577986299999998,2.795347,640.0438,255.39336000000003,261.65720500000003
2774,5,2026-09-24T05:50:48.693+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1026,-5.668,5.737,5.119,1.729,-16.798,19.638,-22.403,-6.521,102921,1.205079,173.8979,5,3.366728,1.070701,-25.52851,-216.3901,13.22,0.9740481389926354,34.20114408905059,3.366728,1.070701,0.88642812,1.21350689,25.52851,216.3901,285.503568,235.114775
2775,5,2026-09-24T05:50:48.793+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1027,-8.591,5.001,5.982,0.798,-17.236,11.508,-16.784,-7.504,103021,3.275338,32.62063,5,0.1857654,3.611924,-34.53578,-207.9434,13.32,1.1830448756273675,26.66864106024152,0.1857654,3.611924,1.51263822,1.4434213399999998,34.53578,207.9434,200.64389400000002,214.442088
2776,5,2026-09-24T05:50:48.893+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1028,-8.247,4.246,5.649,0.549,-1.377,-7.049,10.547,0.707,103122,0.2663919,447.6179,5,-2.911486,0.3721828,-3.582627,299.512,13.421,1.1074734298659437,12.760240554158845,2.911486,0.3721828,1.3134564000000002,1.3290971299999998,3.582627,299.512,249.06261400000002,256.054233
2777,5,2026-09-24T05:50:48.993+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1029,-6.502,3.981,5.031,0.837,13.387,-19.864,20.72,4.748,103222,1.166291,161.8966,5,-3.268376,0.9354192,33.55226,-503.4846,13.521,0.9314387636874464,31.671890770839685,3.268376,0.9354192,1.226884,1.34696245,33.55226,503.4846,273.671266,231.154973
2778,5,2026-09-24T05:50:49.094+00:00,walking-quickly,Trial 3: walking quicky. grandma rushing rushing for bus,1030,-4.511,4.903,4.246,1.546,14.152,-12.938,6.44,2.551,103323,1.809446,84.1577,5,-0.3225426,-0.9025285,30.24674,-49.13494,13.622,0.805621281149122,20.227321819756565,0.3225426,0.9025285,1.5445091800000001,1.42512975,30.24674,49.13494,180.038146,217.71575300000003
