session_id,level,start_s,end_s,samples,accel_magnitude_mps2_mean,accel_magnitude_mps2_max,gyro_magnitude_dps_mean,gyro_magnitude_dps_max,accel_msd_mean,accel_msd_max,gyro_msd_mean,gyro_msd_max
17,4,11,12,10,9.9907,10.687,25.2945,41.212,0.0656266662,0.1811529,77.7902975,128.2568
17,4,12,13,10,10.190000000000001,10.7,22.745300000000004,30.912,0.06764947000000002,0.09293274,43.633762000000004,79.58287
17,4,13,14,10,9.8971,10.523,18.941,31.563,0.058689604799999996,0.1544817,50.224492,119.9695
17,4,14,15,10,10.068,10.488,24.095999999999997,34.232,0.05582691759999999,0.1989443,43.792178,95.88623
17,4,15,16,10,9.9133,10.441,21.782500000000002,37.989,0.04916551179999999,0.1275219,76.22365800000001,159.0229
17,4,16,17,10,9.9881,10.455,23.3271,35.663,0.0693741367,0.2709761,40.601884,59.10441
17,4,17,18,10,10.0335,10.579,21.723599999999998,32.131,0.044680767,0.1031588,61.05825900000001,94.87378
17,4,18,19,10,9.975800000000001,10.474,23.0,31.353,0.0583337274,0.1312405,51.61743200000001,111.7272
17,4,19,20,10,10.0,10.595,25.2744,33.154,0.0741249174,0.1480707,68.878154,145.1212
17,4,20,21,10,9.8961,10.578,21.3834,33.028,0.07014989099999999,0.1219762,55.744739,96.34515
17,4,21,22,9,9.975222222222222,10.515,23.808222222222224,30.688,0.07544742444444445,0.1603159,60.265013333333336,192.1557
17,4,22,23,10,10.041599999999999,10.555,28.049599999999998,35.329,0.064629693,0.1612456,60.415981,198.6068
17,4,23,24,10,9.882200000000001,10.423,24.5303,41.584,0.0798245789,0.1957709,90.59694549999999,233.7346
17,4,24,25,10,9.932500000000001,10.516,31.7825,44.286,0.062170947,0.1218158,63.58967199999999,190.248
17,4,25,26,10,9.7687,10.39,22.4572,33.964,0.0661684058,0.2485684,73.378917,183.0668
17,4,26,27,10,10.025000000000002,10.537,27.752100000000002,36.334,0.0631647015,0.1208541,55.738127,94.83315
17,4,27,28,10,9.897200000000002,10.468,21.800800000000002,35.41,0.0578528932,0.1893275,61.387502000000005,108.1932
17,4,28,29,10,10.051599999999999,10.407,24.7246,35.214,0.0386797366,0.09860672,47.179134,91.09598
18,4,0,1,10,9.8422,10.227,18.1601,31.165,0.051053650000000006,0.2234679,25.55693389,96.1496
18,4,1,2,10,9.9397,10.463,20.7271,32.556,0.0438600846,0.1303109,54.80767899999999,103.0941
18,4,2,3,10,10.049100000000001,10.409,26.330800000000004,35.996,0.0429625517,0.1086726,47.628735999999996,105.5581
18,4,3,4,10,9.980599999999999,10.439,23.935,38.465,0.05085811180000001,0.1242843,81.30977500000002,198.2558
18,4,4,5,10,9.9426,10.335,22.8486,38.336,0.028290144,0.05366315,49.272808999999995,91.93201
18,4,5,6,10,10.076800000000002,10.51,21.5079,30.641,0.044597412600000004,0.1097943,50.462973,124.4992
18,4,6,7,10,9.911,10.482,21.555799999999998,31.763,0.052239749599999996,0.1196039,62.875515500000006,267.9048
18,4,7,8,10,10.036999999999999,10.404,25.0716,36.515,0.046972846,0.08780355,47.7444712,123.9987
18,4,8,9,10,9.9415,10.38,23.331799999999998,36.701,0.0552530812,0.1522376,79.298488,148.9161
18,4,9,10,10,10.0048,10.399,27.900300000000005,39.393,0.038926570050000005,0.09338153,46.7303679,91.40331
18,4,10,11,10,9.9633,10.484,22.203699999999998,36.636,0.0400325423,0.08277075,91.95620299999999,369.1638
18,4,11,12,9,10.051888888888888,10.333,30.575555555555557,45.113,0.033096875,0.05209237,58.912898888888876,140.3577
18,4,12,13,10,9.836,10.272,24.6983,36.442,0.0601545505,0.1568859,88.607569,338.3199
18,4,13,14,10,10.0463,10.375,34.855700000000006,51.711,0.0731984802,0.2148445,93.031354,326.5195
18,4,14,15,10,9.9894,10.396,21.8024,36.286,0.0330409637,0.08046265,83.5771499,174.2767
18,4,15,16,10,9.8809,10.31,22.0409,35.264,0.0425329465,0.1145389,41.162990099999995,99.51246
18,4,16,17,10,10.091899999999999,10.451,20.2792,26.916,0.05707067179999999,0.110596,42.32255979999999,72.93925
18,4,17,18,10,9.902000000000001,10.358,17.8641,37.04,0.0431420141,0.1202129,52.214052,95.35657
18,4,18,19,10,9.930699999999998,10.41,20.098,29.004,0.059503814,0.1540649,40.5934155,102.8353
18,4,19,20,10,9.9799,10.363,21.04,31.751,0.038836814000000004,0.07171101,49.3714585,105.1433
18,4,20,21,10,9.934700000000001,10.283,18.4827,28.773,0.024709366000000003,0.1091854,35.4956615,85.93003
18,4,21,22,10,10.044,10.223,17.3193,24.893,0.0352496613,0.1094098,23.541728300000003,57.22037
18,4,22,23,9,9.884444444444446,10.186,16.10022222222222,34.085,0.030201030222222227,0.08334769,60.96156477777778,190.2251
18,4,23,24,10,10.0177,10.463,30.1089,53.27,0.035676020600000004,0.06988373,127.49405999999999,338.8594
18,4,24,25,10,10.0641,10.482,33.9945,45.07,0.053230308799999994,0.1725295,87.6579235,226.8249
18,4,25,26,10,9.976600000000001,10.656,27.610599999999998,38.992,0.08815619410000002,0.1681699,119.83133600000001,280.1062
18,4,26,27,10,9.948500000000001,10.43,32.285399999999996,46.081,0.0495790225,0.0897911,152.078069,452.1221
18,4,27,28,10,9.964200000000002,10.404,42.6818,54.314,0.087191289,0.1702216,129.888131,512.7821
18,4,28,29,10,9.896799999999999,10.404,36.5955,63.264,0.0827962621,0.2421251,189.056424,556.7411
19,4,0,1,10,9.8749,10.174,15.399700000000001,29.725,0.0457899206,0.09645891,41.0646403,114.7214
19,4,1,2,10,9.915099999999999,10.361,21.107599999999998,32.981,0.0722912414,0.1289963,62.23773100000001,117.3669
19,4,2,3,10,9.9862,10.311,21.6741,30.479,0.039830571999999995,0.0771286,46.791614700000004,104.1318
19,4,3,4,10,9.959299999999999,10.213,21.034299999999998,30.027,0.039997254999999995,0.07809011,58.25750860000001,123.7393
19,4,4,5,10,9.9708,10.221,21.1596,30.699,0.04057749919999999,0.102101,60.59763740000001,117.7296
19,4,5,6,10,9.952200000000001,10.298,18.6931,36.471,0.039917092700000004,0.1297019,56.832997,144.2609
19,4,6,7,10,9.8812,10.309,18.732400000000002,33.168,0.046536830268,0.1069415,58.2577855,97.53579
19,4,7,8,10,9.9421,10.258,18.4183,32.365,0.045078273399999993,0.08302714,49.9162462,88.15235
19,4,8,9,10,9.9298,10.29,18.0738,32.329,0.0402921895,0.1019727,42.0764316,98.77683
19,4,9,10,10,9.9358,10.232,18.334700000000005,30.87,0.0361664928,0.09104129,40.41343500000001,87.08415
19,4,10,11,10,10.0111,10.365,21.487699999999997,38.33,0.033181954599999994,0.08055845,53.467850999999996,105.262
19,4,11,12,9,9.938555555555556,10.313,16.564444444444444,26.198,0.02969169944444445,0.06238258,54.30917888888889,116.5336
19,4,12,13,10,9.9548,10.283,19.4917,29.989,0.0380449896,0.07760958,43.3825517,80.64852
19,4,13,14,10,9.9729,10.284,20.676300000000005,31.61,0.047187595,0.08414912,50.418998699999996,108.0496
19,4,14,15,10,10.0117,10.262,20.4795,30.0,0.036086318799999996,0.0775774,50.2035808,163.2756
19,4,15,16,10,9.9853,10.265,18.714399999999998,29.599,0.039250305,0.1006903,55.71934160000001,97.62621
19,4,16,17,10,9.924000000000001,10.323,15.099799999999998,24.115,0.0408435565,0.1346385,39.782694000000006,86.7176
19,4,17,18,10,9.896799999999999,10.28,18.6649,28.616,0.0245555036,0.0833477,44.3328079,98.2039
19,4,18,19,10,9.988800000000001,10.261,21.644099999999998,32.43,0.029668569100000004,0.06940302,38.550298,94.8033
19,4,19,20,10,9.8753,10.21,22.2689,38.988,0.0216094831,0.04661054,74.682076,145.4976
19,4,20,21,10,9.8664,10.162,20.4445,35.56,0.019006476099999996,0.03513427,47.5605354,105.312
19,4,21,22,10,9.9696,10.274,23.5382,34.748,0.0312489605,0.09578572,50.3081682,122.7334
19,4,22,23,9,9.877666666666666,10.244,20.03944444444444,30.552,0.05696137,0.1041523,71.826693,222.9168
19,4,23,24,10,9.862,10.261,20.8863,38.502,0.042661165699999996,0.156341,46.401921,89.19995
19,4,24,25,10,9.9404,10.154,21.124599999999997,31.667,0.0314861506,0.1080952,43.0896858,70.3412
19,4,25,26,10,9.9133,10.311,26.538,48.629,0.0436324892,0.09418287,103.473199,168.6361
19,4,26,27,10,9.897300000000001,10.255,25.2206,40.514,0.03587473070000001,0.1120704,96.14562700000002,238.5464
19,4,27,28,10,9.904499999999999,10.218,24.565199999999997,38.992,0.030030786900000002,0.08658538,58.69897100000001,156.4418
19,4,28,29,10,9.908000000000001,10.299,25.157799999999998,35.754,0.0226128668,0.05045724,61.89633100000001,184.4489
20,4,0,1,10,9.8323,10.177,22.3277,45.466,0.0457835114,0.1643232,27.577486194999995,101.854
20,4,1,2,10,9.803799999999999,10.22,26.0351,40.211,0.03693905938,0.07696841,77.326431,159.1621
20,4,2,3,10,10.0232,10.379,25.583000000000006,32.593,0.039375344599999994,0.1014598,50.203367,103.7039
20,4,3,4,10,9.8049,10.135,25.867399999999996,38.797,0.0526372784,0.1050501,67.551199,112.4297
20,4,4,5,10,9.9556,10.326,25.386699999999998,36.876,0.0395933323,0.0922594,41.541036999999996,79.99986
20,4,5,6,10,9.8418,10.228,25.124100000000002,38.199,0.038573941,0.07725681,96.52841709999998,320.0035
20,4,6,7,10,9.9082,10.258,27.5151,36.488,0.025808925,0.05853558,46.97811999999999,146.3928
20,4,7,8,10,9.9231,10.236,22.945599999999995,36.844,0.037788545500000006,0.08414895,75.13378630000001,168.2828
20,4,8,9,10,9.818000000000001,10.185,26.996000000000002,40.001,0.0324062055,0.06991576,77.25591299999999,334.1525
20,4,9,10,10,9.9705,10.304,24.0434,31.514,0.0257993235,0.05821523,51.964797999999995,172.2991
20,4,10,11,10,9.834900000000001,10.406,19.588699999999996,30.826,0.048642978,0.09517667,49.075012400000006,102.5989
20,4,11,12,9,9.981444444444445,10.305,25.93488888888889,36.98,0.044982830888888894,0.133645,54.883132222222216,126.3874
20,4,12,13,10,9.785100000000002,10.242,20.9748,32.002,0.0431356305,0.1230019,58.87904000000001,142.8433
20,4,13,14,10,9.9613,10.364,24.6583,35.995,0.046610566799999996,0.08315537,49.310294,85.26203
20,4,14,15,10,9.846500000000002,10.346,21.419199999999996,29.954,0.0564199683,0.1608611,65.655489,141.7352
20,4,15,16,10,9.943900000000001,10.298,25.9945,34.791,0.0426996633,0.0997929,49.971340000000005,127.7583
20,4,16,17,10,9.899899999999999,10.323,19.768400000000003,31.199,0.035095782,0.1019087,56.36736499999999,100.1633
20,4,17,18,10,9.843399999999999,10.344,23.586499999999997,35.984,0.0615201849,0.1797104,59.389634799999996,128.6552
20,4,18,19,10,10.067400000000001,10.437,26.267100000000006,36.613,0.048912288000000005,0.1036718,67.089552,153.368
20,4,19,20,10,9.883600000000001,10.409,21.5404,35.4,0.0480659848,0.1358567,56.498027,142.9888
20,4,20,21,10,9.9899,10.442,26.786800000000007,38.119,0.045469336900000004,0.1200206,65.96031500000001,129.7926
20,4,21,22,9,9.818000000000001,10.36,20.64988888888889,33.834,0.06133533666666667,0.1514684,71.57579222222222,119.7538
20,4,22,23,10,9.967499999999998,10.415,24.637,33.583,0.053307242,0.1197963,52.887331999999994,152.7815
20,4,23,24,10,9.8673,10.34,17.7867,27.024,0.0440876978,0.08687394,49.664411,122.1615
20,4,24,25,10,9.869900000000001,10.388,22.4527,34.366,0.046222705999999995,0.1586171,52.94057499999999,135.5108
20,4,25,26,10,9.957099999999999,10.381,21.0413,29.963,0.059257009299999996,0.124669,48.422438,120.6584
20,4,26,27,10,9.7501,10.177,23.9642,36.298,0.0525442901,0.1372992,67.36061199999999,182.6771
20,4,27,28,10,9.8486,10.283,26.644,40.825,0.05429458229999999,0.1432618,66.79217099999998,159.5556
20,4,28,29,10,9.857499999999998,10.444,20.5897,36.307,0.057945888000000015,0.143262,69.25769,182.7487
21,5,0,1,10,9.8335,10.334,16.1643,28.538,0.037730838,0.1143145,20.1932741,32.90588
21,5,1,2,10,9.8594,9.992,16.4441,22.339,0.00912016514,0.0203241,5.3767499999999995,15.24456
21,5,2,3,10,9.927900000000001,10.063,7.415899999999999,12.314,0.00472517473,0.02260011,4.232935400000001,15.1548
21,5,3,4,10,9.8603,9.955,8.1441,12.991,0.00691464831,0.03718585,3.4615987499999994,10.70592
21,5,4,5,10,9.913,10.188,7.604000000000002,14.265,0.00835399468,0.03016534,2.8625937300000004,10.75054
21,5,5,6,10,9.8684,10.141,8.409699999999999,14.974,0.00991516429,0.04939952,4.073913,9.768323
21,5,6,7,10,9.9014,10.112,10.219100000000001,16.7,0.0064818772,0.02170239,2.1357937199999997,5.305332
21,5,7,8,10,9.8213,9.872,5.8145,11.258,0.006308783780000002,0.01968295,2.9067476100000005,8.529809
21,5,8,9,10,9.891900000000001,10.098,8.786299999999999,12.674,0.007347411520000001,0.01583603,4.2078396,9.273623
21,5,9,10,10,9.905899999999999,10.061,11.135900000000001,17.903,0.00639212864,0.02131786,1.8075337500000004,6.930467
21,5,10,11,10,9.9061,10.039,6.8849,12.894,0.0036929421599999996,0.0149705,3.28634861,13.62253
21,5,11,12,10,9.6545,9.989,17.0135,70.093,0.27212691213,1.385142,87.02302060000001,652.3178
21,5,12,13,10,8.6997,12.306,53.941100000000006,72.25,4.78476189,15.2683,774.370539,1970.943
21,5,13,14,10,8.4451,10.009,35.4862,53.221,1.425235476,10.78397,313.94912889999995,1848.548
21,5,14,15,10,8.652,9.749,12.171499999999998,20.822,0.1607584329,0.685086,87.3374269,571.7001
21,5,15,16,10,9.9598,10.032,2.0275,4.659,0.000567408812,0.002596643,0.23641888680000003,1.047762
21,5,16,17,10,10.040000000000001,10.042,1.3806,1.413,6.411346999999999e-06,3.205679e-05,0.0007602666380000001,0.003094
21,5,17,18,10,10.042,10.042,1.4194999999999998,1.437,3.205679e-06,3.205679e-05,7.786681499999999e-05,0.0002390003
21,5,18,19,10,10.042,10.042,1.4388999999999998,1.449,0.0,0.0,7.593313099999998e-05,0.0001656664
21,5,19,20,10,10.042,10.042,1.432,1.446,0.0,0.0,6.3766606e-05,0.0001459999
21,5,20,21,10,10.042,10.042,1.4476,1.459,3.205679e-06,3.205679e-05,6.95668024e-05,0.0002456678
21,5,21,22,10,10.042,10.042,1.4306999999999999,1.444,0.0,0.0,6.933318699999999e-05,0.0001636669
21,5,22,23,9,10.039777777777777,10.042,1.4244444444444442,1.441,3.5618533333333335e-06,3.205668e-05,7.77035141111111e-05,0.0001616666
21,5,23,24,10,10.032,10.032,1.4247999999999998,1.437,0.0,0.0,6.603332e-05,0.0001396666
21,5,24,25,10,10.032,10.032,1.4401,1.453,0.0,0.0,5.2699992999999994e-05,0.0001233329
21,5,25,26,10,10.032,10.032,1.4426999999999999,1.457,0.0,0.0,0.00011613344899999998,0.0002260004
21,5,26,27,10,10.032,10.032,1.4464000000000001,1.461,0.0,0.0,5.2100127e-05,0.0001039999
21,5,27,28,10,10.032,10.032,1.4343,1.446,0.0,0.0,5.276672199999999e-05,0.000125667
21,5,28,29,10,10.032,10.032,1.4346,1.452,0.0,0.0,8.613341400000001e-05,0.0001923342
22,5,0,1,10,9.865400000000001,10.141,19.884800000000002,43.888,0.028924850599999996,0.124733,20.4565145,53.76459
22,5,1,2,10,9.8042,10.022,20.4787,44.782,0.0362049525,0.1282593,25.440691519999998,82.74239
22,5,2,3,10,9.9645,10.098,16.0465,26.47,0.013335619450000002,0.03212089,8.052195700000002,21.91422
22,5,3,4,10,9.9679,10.104,13.466399999999998,18.827,0.01088649235,0.04673882,2.74252597,5.636131
22,5,4,5,10,10.009899999999998,10.183,18.493299999999998,32.283,0.01717282564,0.04420632,13.5504886,30.46319
22,5,5,6,10,9.9936,10.08,13.6945,23.979,0.009443929899999998,0.02131777,7.362893,19.31312
22,5,6,7,10,9.954600000000001,10.095,12.593799999999998,20.815,0.014156281050000002,0.07530137,6.1590028000000006,22.65123
22,5,7,8,10,9.934899999999999,9.997,10.3615,12.469,0.00477325508,0.0108993,3.649019508,14.69162
22,5,8,9,10,9.9729,10.088,8.644299999999998,13.418,0.00555223346,0.0156437,4.91735366,26.73876
22,5,9,10,10,9.9819,10.193,14.162599999999998,18.956,0.0239977117,0.06337627,7.370751589999999,26.03182
22,5,10,11,10,10.018699999999999,10.099,12.033100000000001,17.809,0.00788275959,0.0210613,5.4453632800000005,19.91317
22,5,11,12,10,10.0417,10.273,11.1067,20.018,0.016490024399999997,0.06847342,7.964685200000001,29.85524
22,5,12,13,10,9.9469,10.036,12.6458,17.614,0.0115981468,0.05157939,3.11296186,7.529955
22,5,13,14,10,10.0026,10.102,15.880899999999997,40.306,0.031854840499999995,0.1594505,17.3578554,100.9778
22,5,14,15,10,8.9343,13.509,85.9519,186.343,4.70496671,14.66166,1255.43103,3087.071
22,5,15,16,9,8.90322222222222,11.247,25.69222222222222,65.34,0.9588292922222225,4.509813,151.9228191111111,780.261
22,5,16,17,10,9.451899999999998,10.488,42.2565,83.401,0.435754355,1.581105,138.59220929999998,387.5926
22,5,17,18,10,9.123800000000001,10.865,49.1658,87.877,0.404130341,1.808932,381.3468478,2298.422
22,5,18,19,10,9.893,10.013,4.8032,11.227,0.0037538501210000004,0.01865703,0.9767097919999997,4.372609
22,5,19,20,10,10.035,10.043,1.5444999999999998,1.758,1.602836e-05,6.411346e-05,0.00312176695,0.01326067
22,5,20,21,10,10.043000000000001,10.043,1.4294,1.457,6.411356e-06,3.205678e-05,9.390013199999999e-05,0.0001456672
22,5,21,22,10,10.043000000000001,10.043,1.4583,1.466,0.0,0.0,7.5600067e-05,0.000120667
22,5,22,23,10,10.038,10.043,1.4447999999999999,1.456,6.411336e-06,3.205668e-05,9.36998e-05,0.0001873332
22,5,23,24,10,10.023,10.023,1.4417,1.457,0.0,0.0,7.1899997e-05,0.0001306663
22,5,24,25,10,10.039000000000001,10.043,1.4449999999999998,1.455,6.411336e-06,3.205668e-05,9.730000000000001e-05,0.0001673339
22,5,25,26,10,10.05,10.053,1.448,1.458,3.205668e-06,3.205668e-05,6.456665799999999e-05,0.0001233332
22,5,26,27,10,10.053,10.053,1.4387,1.447,0.0,0.0,7.713353e-05,0.0001273338
22,5,27,28,10,10.053,10.053,1.4475,1.463,0.0,0.0,7.0899933e-05,0.0001229999
22,5,28,29,9,10.053,10.053,1.4433333333333334,1.46,0.0,0.0,6.837053777777778e-05,0.0001840004
22,5,29,30,10,10.053,10.053,1.4525000000000001,1.467,0.0,0.0,6.456670469999999e-05,0.0001610003
23,5,0,1,10,9.983900000000002,10.069,14.207699999999999,34.17,0.0085816042,0.02003555,11.140803490000001,26.42142
23,5,1,2,10,9.9145,10.082,19.616999999999997,36.16,0.04573543146,0.1959952,19.829586,65.10488
23,5,2,3,10,10.0525,10.145,12.729899999999999,21.914,0.007607072750000001,0.03157592,8.4766482,21.99224
23,5,3,4,10,9.9693,10.137,12.3712,18.074,0.023789341199999998,0.08094343,9.636805800000001,28.79071
23,5,4,5,10,9.988499999999998,10.089,10.413599999999999,19.851,0.011681491999999998,0.02865878,10.963175139999999,22.48728
23,5,5,6,10,9.956300000000002,10.242,17.0078,26.625,0.022715429899999997,0.09123357,9.2582509,20.09953
23,5,6,7,10,9.9864,10.181,18.509400000000003,28.747,0.013527958499999998,0.03824371,7.7235401999999995,16.21517
23,5,7,8,10,9.8965,10.044,10.898900000000001,20.332,0.0060811773200000006,0.01827233,8.0663175,15.05249
23,5,8,9,10,9.968399999999999,10.24,18.5185,26.734,0.0350156394,0.1554754,14.239419999999999,32.95066
23,5,9,10,10,10.0211,10.27,18.8524,28.061,0.0215645944,0.04212257,11.602534799999999,34.14546
23,5,10,11,10,9.9884,10.144,15.1553,21.486,0.0147076503,0.05760605,7.70124481,32.66656
23,5,11,12,10,10.063999999999998,10.222,20.746199999999998,30.924,0.0323228474,0.09645887,16.975337160000002,44.84737
23,5,12,13,10,10.706599999999998,16.509,68.8871,151.052,10.508284780000002,34.90876,1874.9877179999996,7356.093
23,5,13,14,10,8.4881,10.443,37.6631,65.969,0.503362099,1.186133,250.90707609999998,2172.601
23,5,14,15,10,9.7498,9.974,5.0662,11.064,0.007953295289999999,0.03526256,0.790589983,3.491368
23,5,15,16,9,10.016333333333332,10.023,1.6688888888888889,1.991,4.2742304444444445e-05,0.0001602835,0.0028283335722222224,0.010618
23,5,16,17,10,10.024799999999999,10.032,1.45,1.472,3.205668e-06,3.205668e-05,9.940008700000001e-05,0.0002886677
23,5,17,18,10,10.032,10.032,1.4432,1.456,3.205678e-06,3.205678e-05,9.693313e-05,0.0001713333
23,5,18,19,10,10.041,10.042,1.4459999999999997,1.461,3.205668e-06,3.205668e-05,8.506674100000001e-05,0.0001499999
23,5,19,20,10,10.042,10.042,1.4302999999999997,1.444,0.0,0.0,7.399981199999999e-05,0.0001446657
23,5,20,21,10,10.042,10.042,1.4387,1.446,0.0,0.0,8.8299883e-05,0.0001936665
23,5,21,22,10,10.042,10.042,1.4555,1.468,0.0,0.0,8.1366684e-05,0.0001343336
23,5,22,23,10,10.042,10.042,1.4625,1.468,0.0,0.0,6.3799933e-05,0.0001240001
23,5,23,24,10,10.042,10.042,1.4495,1.463,0.0,0.0,9.4333328e-05,0.0001496661
23,5,24,25,10,10.042,10.042,1.4319000000000002,1.442,0.0,0.0,9.3400031e-05,0.0001443328
23,5,25,26,10,10.042,10.042,1.4562000000000002,1.468,9.617038e-06,6.411359e-05,8.143342099999999e-05,0.0001420002
23,5,26,27,9,10.042,10.042,1.4532222222222222,1.461,0.0,0.0,6.962981444444444e-05,0.000158333
23,5,27,28,10,10.042,10.042,1.4489,1.459,0.0,0.0,8.4966535e-05,0.0002083333
23,5,28,29,10,10.0255,10.042,1.4511999999999998,1.462,0.000359035197,0.002083685,0.000257166747,0.0008043331
23,5,29,30,10,10.045,10.052,1.4462000000000002,1.46,4.8085134000000005e-05,0.0002885108,0.000161399985,0.0003616666
24,5,0,1,10,10.023100000000001,10.231,19.9446,38.622,0.024174036700000002,0.05440044,13.461105689999997,39.79756
24,5,1,2,10,9.972900000000001,10.168,22.8491,33.854,0.05506072489999999,0.2558773,18.866861,36.92928
24,5,2,3,10,10.0482,10.175,15.806399999999996,26.759,0.01413384469,0.07289722,13.959954300000001,29.8779
24,5,3,4,10,9.9278,10.254,15.041400000000001,23.196,0.02792466333,0.1372992,10.514978200000002,24.22086
24,5,4,5,10,10.0578,10.174,12.8139,22.118,0.0183172397,0.08450163,9.328703999999998,22.45184
24,5,5,6,10,9.908199999999999,10.091,12.803,22.784,0.02740536102,0.1830123,9.683289229999998,25.66041
24,5,6,7,10,9.9854,10.136,10.254000000000001,17.759,0.011158962799999998,0.04170582,5.2886565999999995,11.20107
24,5,7,8,10,9.924000000000001,10.169,13.2192,19.56,0.0191699695,0.05968982,11.336664099999998,20.9043
24,5,8,9,10,10.0296,10.094,13.725799999999998,19.188,0.011578913399999998,0.03840405,5.38112375,13.67304
24,5,9,10,10,10.015199999999998,10.203,18.505399999999998,28.034,0.038641256490000005,0.1539368,9.16604587,31.46414
24,5,10,11,10,9.969,10.123,13.7768,17.865,0.008020607780000001,0.02862669,10.06590634,34.2839
24,5,11,12,10,10.0158,10.138,10.6644,21.369,0.01390623385,0.04241113,5.6619869,13.41666
24,5,12,13,10,9.9501,10.193,16.960900000000002,28.094,0.027539981399999997,0.1295094,13.777381699999998,42.80154
24,5,13,14,9,10.747444444444445,15.433,30.655444444444445,66.758,2.4093379411111107,10.46314,436.59970496666665,2716.571
24,5,14,15,10,7.5018,9.873,71.9258,117.677,7.192201370000001,27.40968,1367.21063,5061.845
24,5,15,16,10,9.204199999999998,9.848,19.602600000000002,50.072,0.07832117209999999,0.3432322,20.290872320000002,89.21294
24,5,16,17,10,9.9708,10.013,2.3412,3.963,0.000288510627,0.001314326,0.0661572016,0.2803736
24,5,17,18,10,10.022,10.023,1.5093,1.588,6.4113479999999996e-06,6.411348e-05,0.00022833324170000005,0.0009536659
24,5,18,19,10,10.026599999999998,10.032,1.4623000000000002,1.475,6.411346000000001e-06,3.205678e-05,8.259996450000001e-05,0.0001506669
24,5,19,20,10,10.0321,10.033,1.4503000000000001,1.467,9.617042e-06,6.411361e-05,9.0499952e-05,0.0001870004
24,5,20,21,10,10.0393,10.052,1.4436,1.45,0.000118610138,0.000320568,0.000108299659,0.0002166664
24,5,21,22,10,10.051999999999998,10.052,1.45,1.463,3.205678e-06,3.205678e-05,7.7633313e-05,0.0002069994
24,5,22,23,10,10.043000000000001,10.052,1.4529,1.464,3.205668e-06,3.205668e-05,8.296654e-05,0.0001416662
24,5,23,24,10,10.042,10.042,1.4583999999999997,1.467,3.205678e-06,3.205678e-05,6.3733171e-05,0.0001459996
24,5,24,25,10,10.043000000000001,10.052,1.4671,1.483,2.5645408e-05,9.617026e-05,0.000838733436,0.003558
24,5,25,26,10,10.042,10.042,1.4503000000000001,1.467,0.0,0.0,0.00012200014500000003,0.00029
24,5,26,27,10,10.042,10.042,1.4439000000000002,1.455,0.0,0.0,8.3333219e-05,0.0001163334
24,5,27,28,10,10.042,10.042,1.4422,1.462,0.0,0.0,8.243341299999998e-05,0.0001353343
24,5,28,29,9,10.042,10.042,1.4451111111111112,1.458,0.0,0.0,7.322231555555555e-05,0.0001499997
24,5,29,30,10,10.042,10.042,1.4499000000000002,1.461,0.0,0.0,8.9099898e-05,0.0001793325
25,5,0,1,10,9.899899999999999,10.142,12.9141,20.579,0.007921234119999999,0.02712005,6.83859831,19.10782
25,5,1,2,10,9.8382,10.18,25.0055,32.682,0.07998809300000001,0.4883851,22.8234271,40.82974
25,5,2,3,10,10.076899999999998,10.157,18.006999999999998,28.968,0.010751867,0.05020099,13.402591699999999,33.79284
25,5,3,4,10,9.9076,10.084,14.348600000000001,23.517,0.018820553,0.07902003,9.99269137,30.18012
25,5,4,5,10,10.022000000000002,10.233,13.091,20.108,0.02521587054,0.1501861,9.64822998,24.22199
25,5,5,6,10,9.9036,10.063,14.3753,22.805,0.026450075600000005,0.155764,9.94286174,22.85518
25,5,6,7,10,9.9456,10.068,12.619499999999999,18.328,0.0179902711,0.06321592,5.682829269,19.69505
25,5,7,8,10,9.9111,10.183,13.2208,22.739,0.0378494546,0.2370599,11.8641918,31.15839
25,5,8,9,10,9.8884,10.12,16.1201,20.933,0.02410350458,0.1641949,7.605844019999999,24.63291
25,5,9,10,10,9.976600000000001,10.063,15.031299999999998,23.593,0.0100465902,0.05978585,5.79551486,20.492
25,5,10,11,10,9.8751,10.001,11.2747,17.673,0.021404327940000002,0.1170074,9.580997919999998,30.77035
25,5,11,12,10,10.000499999999999,10.114,12.1683,19.344,0.00841170557,0.05533009,6.7118169,15.35326
25,5,12,13,10,9.806700000000001,10.113,15.504300000000004,26.289,0.0474183945,0.3525284,15.28619516,41.55226
25,5,13,14,10,10.1999,15.356,51.0022,119.288,6.682905031600001,27.63581,793.4840810600001,3042.504
25,5,14,15,9,10.149000000000001,12.458,63.93866666666666,83.072,2.7150323666666667,11.73673,1647.3515666666667,6818.385
25,5,15,16,10,9.6473,9.946,12.839000000000002,31.93,0.048460262399999995,0.2106453,7.93237785,34.71576
25,5,16,17,10,10.0128,10.032,2.0235999999999996,3.029,0.00016990080400000002,0.0008334755,0.023650559800000002,0.1002596
25,5,17,18,10,10.041,10.042,1.468,1.5,1.9234065e-05,6.411359e-05,0.000163033353,0.0004366666
25,5,18,19,10,10.042,10.042,1.4456000000000002,1.458,3.205679e-06,3.205679e-05,7.4766587e-05,0.0001136669
25,5,19,20,10,10.042,10.042,1.4552,1.465,0.0,0.0,8.1966633e-05,0.0001446667
25,5,20,21,10,10.042,10.042,1.4541,1.465,0.0,0.0,5.9433278e-05,0.0001369999
